id	enabled	display_context	source	donor	prefix	replacement	display_basis	source_ref	donor_ref	mode	capacity	transform	arguments	reference_refs	parent_mapping_id
T100	1	Character menus > Ultimate Jutsu name	<r部分倍化|ぶぶんばいか>の<r術|じゅつ>	Partial Expansion Jutsu			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x262C0	NUN5_TEXTENG@0x3490	slot	40				
T101	1	Character menus > Ultimate Jutsu name	<r潜影多蛇手|せんえいたじゃしゅ>	Multiple Hidden Shadow Snake Hands			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x26D60	NUN5_TEXTENG@0x3C70	slot	40				
T102	1	Character menus > Ultimate Jutsu name	<r大玉螺旋丸|おおだまらせんがん>	Great Ball Rasengan			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28440	NUN5_TEXTENG@0x3F00	slot	48				
T103	1	Character menus > Ultimate Jutsu name	<r漏|も>れ<r出|だ>す<r力|ちから>	Overflowing Power			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28470	NUN5_TEXTENG@0x3F20	slot	48				
T104	1	Character menus > Ultimate Jutsu name	<r妖狐|ようこ>の<r衣|ころも>	Nine-Tail's Cloak			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x284A0	NUN5_TEXTENG@0x3F40	slot	32				
T105	1	Character menus > Ultimate Jutsu name	<r変|か>わらない<r関係|かんけい>	Unchanging Relationship			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x284C0	NUN5_TEXTENG@0x3F60	slot	48				
T106	1	Character menus > Ultimate Jutsu name	<r春|はる>の<r蹴来|しゅうらい>	Coming of Spring Kick 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x284F0	NUN5_TEXTENG@0x11360	slot	32				
T107	1	Character menus > Ultimate Jutsu name	キラキラ<r乙女心|おとめごころ>	Twinkling Maiden's Heart			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28510	NUN5_TEXTENG@0x3FA0	slot	32				
T108	1	Character menus > Ultimate Jutsu name	<r大地割|だいちわ>り	Earth Chop			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28530	NUN5_TEXTENG@0x3FC0	slot	32				
T109	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>・<r桜舞|サクラマイ>	Puppet: Cherry Blossom Dance			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28550	NUN5_TEXTENG@0x3FD0	slot	48				
T110	1	Character menus > Ultimate Jutsu name	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r白描|はくびょう>	Ninja Art: Beast Scroll Replicas @White Picture@			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28580	NUN5_TEXTENG@0x3FF0	slot	80				
T111	1	Character menus > Ultimate Jutsu name	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r龍|りゅう>	Ninja Art: Beast Scroll Replicas @Dragon@			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x285D0	NUN5_TEXTENG@0x4030	slot	64				
T112	1	Character menus > Ultimate Jutsu name	<r雷切|らいきり>・<r一尖|いっせん>	Lightning Blade, Single Sharpness 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28610	NUN5_TEXTENG@0x11520	slot	48				
T113	1	Character menus > Ultimate Jutsu name	<r土遁|どとん>・<r裂穿牙|れっせんが>	Earth Style: Ripping Drill Fang			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28640	NUN5_TEXTENG@0x4090	slot	48				
T114	1	Character menus > Ultimate Jutsu name	コピー<r忍術|にんじゅつ>	Ninja Art: Copy Jutsu			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28670	NUN5_TEXTENG@0x40B0	slot	32				
T115	1	Character menus > Ultimate Jutsu name	<r八卦四天空掌|はっけしてんくうしょう>	8 Trigrams 4 Sky Palms 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28690	NUN5_TEXTENG@0x11410	slot	48				
T116	1	Character menus > Ultimate Jutsu name	<r八卦六十四掌|はっけろくじゅうよんしょう>	8 Trigrams 64 Palms			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x286C0	NUN5_TEXTENG@0x40F0	slot	48				
T117	1	Character menus > Ultimate Jutsu name	<r八卦破山撃|はっけはざんげき>	8 Trigrams Mountain Break Attack			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x286F0	NUN5_TEXTENG@0x11430	slot	32			NA2_ETC@0x2A07C	
T118	1	Character menus > Ultimate Jutsu name	<r木|こ>ノ<r葉旋光|はせんこう>	Leaf Spiral Light			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28710	NUN5_TEXTENG@0x4130	slot	32				
T119	1	Character menus > Ultimate Jutsu name	<r青春|せいしゅん>フルパワー！！	Full Power of Youth!! 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28730	NUN5_TEXTENG@0x11460	slot	48				
T120	1	Character menus > Ultimate Jutsu name	あの<r夕日|ゆうひ>に<r向|む>かって	Facing the Sunset			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28760	NUN5_TEXTENG@0x4170	slot	48				
T121	1	Character menus > Ultimate Jutsu name	<r操具|そうぐ>・<r廻燕劇|かいえんげき>	Ninja Tool: Spinning Swallow Show			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28790	NUN5_TEXTENG@0x4190	slot	48				
T122	1	Character menus > Ultimate Jutsu name	<r操具|そうぐ>・<r大鉄塊|だいてっかい>	Ninja Tool: Giant Iron Lump			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x287C0	NUN5_TEXTENG@0x41C0	slot	48				
T123	1	Character menus > Ultimate Jutsu name	<r操具|そうぐ>・<r天鋼災|てんこうさい>	Ninja Tool: Heavenly Metal Disaster			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x287F0	NUN5_TEXTENG@0x41E0	slot	48				
T124	1	Character menus > Ultimate Jutsu name	<r自分|じぶん>ルール・<r壱|いち>	My Rule: One			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28820	NUN5_TEXTENG@0x4208	slot	48				
T125	1	Character menus > Ultimate Jutsu name	<r自分|じぶん>ルール・<r弐|に>	My Rule: Two			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28850	NUN5_TEXTENG@0x4218	slot	32				
T126	1	Character menus > Ultimate Jutsu name	ＩＱ２００	IQ 200			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28870	NUN5_SLES@0x5140E8	slot	16				
T127	1	Character menus > Ultimate Jutsu name	<r忍法|にんぽう>・<r影煙幕|かげえんまく>の<r術|じゅつ>	Ninja Art: Shadow Smoke Screen Jutsu			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28880	NUN5_TEXTENG@0x114A0	slot	64				
T128	1	Character menus > Ultimate Jutsu name	<r部分超倍化|ぶぶんちょうばいか>の<r術|じゅつ>	Super Expansion Jutsu			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x288C0	NUN5_TEXTENG@0x4260	slot	48				
T129	1	Character menus > Ultimate Jutsu name	<r超|ちょう>・<r肉弾戦車|にくだんせんしゃ>	Super Human Boulder			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x288F0	NUN5_TEXTENG@0x4280	slot	48				
T130	1	Character menus > Ultimate Jutsu name	<r超|ちょう>・<r肉弾戦車|にくだんせんしゃ>２	Super Human Boulder 2			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28920	NUN5_TEXTENG@0x42A0	slot	48				
T131	1	Character menus > Ultimate Jutsu name	<r忍法|にんぽう>・<r月下美人|げっかびじん>	Ninja Art: Queen of the Night			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28950	NUN5_TEXTENG@0x42C0	slot	48				
T132	1	Character menus > Ultimate Jutsu name	<r蝶針火|ちょうしんか>	Butterfly Needle Flame			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28980	NUN5_TEXTENG@0x42E0	slot	24				
T133	1	Character menus > Ultimate Jutsu name	<r飛燕|ひえん>	Flying Swallow			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28998	NUN5_TEXTENG@0x42F8	slot	24				
T134	1	Character menus > Ultimate Jutsu name	<r渦旋風火|かせんふうか>の<r術|じゅつ>	Fire Whirlwind Jutsu			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x289B0	NUN5_TEXTENG@0x4310	slot	48				
T135	1	Character menus > Ultimate Jutsu name	<r爪迅狼牙|そうじんろうが>	Swift Claw Wolf Fang			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x289E0	NUN5_TEXTENG@0x4330	slot	32				
T136	1	Character menus > Ultimate Jutsu name	<r天双牙|てんそうが>	Dual Wolf Fangs			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28A00	NUN5_TEXTENG@0x4350	slot	32				
T137	1	Character menus > Ultimate Jutsu name	<r寄壊蟲|きかいちゅう>・<r蝕|しょく>	Parasitic Insects: Digest			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28A20	NUN5_TEXTENG@0x4360	slot	48				
T138	1	Character menus > Ultimate Jutsu name	<r寄壊蟲|きかいちゅう>・<r虚|うつろ>	Parasitic Insects: Deception			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28A50	NUN5_TEXTENG@0x4380	slot	48				
T139	1	Character menus > Ultimate Jutsu name	<r八卦掌空天|はっけしょうくうてん>	8 Trigrams Sky Palm			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28A80	NUN5_TEXTENG@0x3230	slot	48				
T140	1	Character menus > Ultimate Jutsu name	<r魔幻|まげん>・<r樹縛殺|じゅばくさつ>	Evil Illusion: Tree Capture Death			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28AB0	NUN5_TEXTENG@0x43A0	slot	48				
T141	1	Character menus > Ultimate Jutsu name	<r砂縛牢|さばくろう>	Sand Prison			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28AE0	NUN5_TEXTENG@0x43C8	slot	32				
T142	1	Character menus > Ultimate Jutsu name	<r砂瀑槍葬|さばくそうそう>	Sand Spear Funeral			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28B00	NUN5_TEXTENG@0x43E0	slot	32				
T143	1	Character menus > Ultimate Jutsu name	<r滅砂瀑葬|めっさばくそう>	Destructive Sand Burial			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28B20	NUN5_TEXTENG@0x4400	slot	32				
T144	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>・<r骸烏|ムクロガラス>	Puppet: Crow Corpse			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28B40	NUN5_TEXTENG@0x4420	slot	48				
T145	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>・<r鬼城|きじょう>の<r面|めん>	Puppet: Mask of Demon Castle			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28B70	NUN5_TEXTENG@0x4440	slot	48				
T146	1	Character menus > Ultimate Jutsu name	<r黒秘技三大狂言|くろひぎさんだいきょうげん>	Secret Black Move: Three Major Plays			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28BA0	NUN5_TEXTENG@0x113B0	slot	48				
T147	1	Character menus > Ultimate Jutsu name	<r豪風暴壁|ごうふうぼうへき>	Gale Raging Wall			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28BD0	NUN5_TEXTENG@0x4480	slot	32				
T148	1	Character menus > Ultimate Jutsu name	<r練空踊扇|れんくうようせん>	Air Polish Dancing Fan			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28BF0	NUN5_TEXTENG@0x44A0	slot	32				
T149	1	Character menus > Ultimate Jutsu name	<r口寄|くちよ>せ・<r扇舞降|せんまいお>ろし	Summoning: Fan Dance Drop			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28C10	NUN5_TEXTENG@0x44C0	slot	48				
T150	1	Character menus > Ultimate Jutsu name	<r息子|むすこ>の<r仇|かたき>！？	Son's Revenge!?			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28C40	NUN5_TEXTENG@0x115A0	slot	48				
T151	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>・<r父|ちち>と<r母|はは>	Puppet: Father and Mother			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28C70	NUN5_TEXTENG@0x44F0	slot	48				
T152	1	Character menus > Ultimate Jutsu name	<r十機近松|じっきちかまつ>の<r集|しゅう>	Ten Puppets of Chikamatsu			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28CA0	NUN5_TEXTENG@0x4510	slot	48				
T153	1	Character menus > Ultimate Jutsu name	<r火遁|かとん>・<r豪焔球|ごうえんきゅう>	Fire Style: Blaze Ball 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28CD0	NUN5_TEXTENG@0x11550	slot	48				
T154	1	Character menus > Ultimate Jutsu name	<r幻術|げんじゅつ>・<r泡沫|うたかた>	Genjutsu: Bubbles			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28D00	NUN5_TEXTENG@0x4550	slot	48				
T155	1	Character menus > Ultimate Jutsu name	<r瞳術|どうじゅつ>・<r威凪|いさなぎ>	Visual Jutsu: Powerful Calm			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28D30	NUN5_TEXTENG@0x4570	slot	48				
T156	1	Character menus > Ultimate Jutsu name	<r最凶|さいきょう>の<r刺客|しかく>	The Baddest Assassins			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28D60	NUN5_TEXTENG@0x4590	slot	48				
T157	1	Character menus > Ultimate Jutsu name	<r水遁|すいとん>・<r五食鮫|ごしょくざめ>	Water Style: Five Hungry Sharks			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28D90	NUN5_TEXTENG@0x45B0	slot	48				
T158	1	Character menus > Ultimate Jutsu name	<r水遁|すいとん>・<r無限鮫|むげんざめ>	Water Style: Infinite Shark			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28DC0	NUN5_TEXTENG@0x45D0	slot	48				
T159	1	Character menus > Ultimate Jutsu name	<r水遁|すいとん>・<r爆水衝波|ばくすいしょうは>	Water Style: Exploding Water Shock Wave			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28DF0	NUN5_TEXTENG@0x45F0	slot	48				
T160	1	Character menus > Ultimate Jutsu name	<r芸術|げいじゅつ>	Art			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28E20	NUN5_SLES@0x5140F0	slot	32				
T161	1	Character menus > Ultimate Jutsu name	<r自爆分身|じばくぶんしん>	Exploding Clone			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28E40	NUN5_TEXTENG@0x4620	slot	32				
T162	1	Character menus > Ultimate Jutsu name	<r十八番|オハコ>・<rＣ３|シースリー>	Sure-Fire: C3			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28E60	NUN5_TEXTENG@0x4630	slot	48				
T163	1	Character menus > Ultimate Jutsu name	<r合殺芸術|がっさいげいじゅつ>	Combined Killing Art			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28E90	NUN5_TEXTENG@0x4640	slot	32				
T164	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>の<r術|じゅつ>・<r尾沙悶|びしゃもん>	Puppet Jutsu: Tail Crash Blow			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28EB0	NUN5_TEXTENG@0x4660	slot	64				
T165	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>の<r術|じゅつ>・<r義手千本|ぎしゅせんぼん>	Puppet Jutsu: 1000 Mechanical Arms 			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28EF0	NUN5_TEXTENG@0x11570	slot	64				
T166	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>の<r術|じゅつ>・<r重刃庫|じゅうばこ>	Puppet Jutsu: Multiple Blade Box			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28F30	NUN5_TEXTENG@0x46B0	slot	64				
T167	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>・<r砂鉄獄塊|さてつごっかい>	Puppet: Iron Sand Cluster			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28F70	NUN5_TEXTENG@0x46E0	slot	48				
T168	1	Character menus > Ultimate Jutsu name	<r傀儡|くぐつ>・<r砂鉄獄塊|さてつごっかい>２	Puppet: Iron Sand Cluster 2			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28FA0	NUN5_TEXTENG@0x4700	slot	48				
T169	1	Character menus > Ultimate Jutsu name	<r赤秘技|あかひぎ>・<r百機|ひゃっき>の<r操演|そうえん>	Red Secret Technique: Performance of a Hundred Puppets			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x28FD0	NUN5_TEXTENG@0x4720	slot	64				
T170	1	Character menus > Ultimate Jutsu name	<r火遁|かとん>・<r豪炎螺旋丸|ごうえんらせんがん>	Fire Style: Flame Rasengan			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29010	NUN5_TEXTENG@0x4760	slot	64				
T171	1	Character menus > Ultimate Jutsu name	<r双迅螺旋丸|そうじんらせんがん>	Double Rapid Rasengan			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29050	NUN5_TEXTENG@0x4780	slot	48				
T172	1	Character menus > Ultimate Jutsu name	<r火遁|かとん>・<r消|け>し<r幕|まく>が<r原|はら>	Fire Style: Vanishing Attack			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29080	NUN5_TEXTENG@0x47A0	slot	64				
T173	1	Character menus > Ultimate Jutsu name	<r忍法|にんぽう>・<r創造再生|そうぞうさいせい>	Ninja Art: Mitotic Regeneration			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x290C0	NUN5_TEXTENG@0x47C0	slot	48				
T174	1	Character menus > Ultimate Jutsu name	<r火影|ほかげ>の<r力|ちから>	Hokage's Power			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x290F0	NUN5_TEXTENG@0x47E0	slot	32				
T175	1	Character menus > Ultimate Jutsu name	<r地流|じながれ>	Mudslide			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29110	NUN5_TEXTENG@0x47F0	slot	32				
T176	1	Character menus > Ultimate Jutsu name	<r大交衝|だいこうしょう>	Great Cross Slash			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29130	NUN5_TEXTENG@0x112B0	slot	32				
T177	1	Character menus > Ultimate Jutsu name	トントンコンビ	Tonton Duo			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29150	NUN5_TEXTENG@0x4818	slot	16				
T178	1	Character menus > Ultimate Jutsu name	<r木遁|もくとん>・<r飛乃木|ひのき>	Wood Style: Flying Tree			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29160	NUN5_TEXTENG@0x4830	slot	48				
T179	1	Character menus > Ultimate Jutsu name	<r木遁|もくとん>・<r梁木|やなぎ>	Wood Style: Tree Columns			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29190	NUN5_TEXTENG@0x4850	slot	48				
T180	1	Character menus > Ultimate Jutsu name	<r禁術|きんじゅつ>・<r穢土封滅|えどふうめつ>	Forbidden Jutsu: Seal Destruction			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x291C0	NUN5_TEXTENG@0x4870	slot	48				
T181	1	Character menus > Ultimate Jutsu name	<r蟒蛇|うわばみ>	Uwabami			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x291F0	NUN5_SLES@0x5140F8	slot	32				
T182	1	Character menus > Ultimate Jutsu name	<r二凪|ふたなぎ>ノ<r草薙|くさなぎ>	Double Kusanagi			seen:tid-pass-2026-07-26 paired screenshot	NA2_ETC@0x29210	NUN5_TEXTENG@0x48A0	slot	48				
